TokenIndex,DetectionIndex,BurstIteration,CacheSet,Probe
0,0,2,4,42
0,0,2,5,38
0,0,2,6,36
0,0,2,7,38
0,0,2,8,36
0,0,2,9,38
0,0,2,10,36
0,0,2,11,40
0,0,2,12,40
0,0,2,13,36
0,0,2,14,36
0,0,2,15,36
0,0,2,16,40
0,0,2,17,36
0,0,2,18,38
0,0,2,19,36
0,0,2,20,34
0,0,2,21,34
0,0,2,22,32
0,0,2,23,38
0,0,2,24,34
0,0,2,25,36
0,0,2,26,42
0,0,2,27,38
0,0,2,28,36
0,0,2,29,34
0,0,2,30,36
0,0,2,31,36
0,0,2,32,36
0,0,2,33,34
0,0,2,34,36
0,0,2,35,36
0,0,2,36,36
0,0,2,37,34
0,0,2,38,34
0,0,2,39,34
0,0,2,40,38
0,0,2,41,36
0,0,2,42,40
0,0,2,43,36
0,0,2,44,40
0,0,2,45,48
0,0,2,46,36
0,0,2,47,38
0,0,2,48,38
0,0,2,49,38
0,0,2,50,42
0,0,2,51,36
0,0,2,52,34
0,0,2,53,36
0,0,2,54,34
0,0,2,55,36
0,0,2,56,38
0,0,2,57,42
0,0,2,58,38
0,0,2,59,36
0,0,2,60,42
0,0,2,61,36
0,0,2,62,36
0,0,2,63,38
0,0,3,0,34
0,0,3,1,38
0,0,3,2,40
0,0,3,3,40
0,0,3,4,38
0,0,3,5,34
0,0,3,6,40
0,0,3,7,36
0,0,3,8,38
0,0,3,9,36
0,0,3,10,38
0,0,3,11,40
0,0,3,12,36
0,0,3,13,38
0,0,3,14,36
0,0,3,15,40
0,0,3,16,36
0,0,3,17,36
0,0,3,18,38
0,0,3,19,38
0,0,3,20,42
0,0,3,21,36
0,0,3,22,34
0,0,3,23,42
0,0,3,24,36
0,0,3,25,34
0,0,3,26,38
0,0,3,27,40
0,0,3,28,36
0,0,3,29,40
0,0,3,30,36
0,0,3,31,36
0,0,3,32,38
0,0,3,33,34
0,0,3,34,36
0,0,3,35,36
0,0,3,36,36
0,0,3,37,36
0,0,3,38,34
0,0,3,39,38
0,0,3,40,36
0,0,3,41,36
0,0,3,42,36
0,0,3,43,36
0,0,3,44,38
0,0,3,45,38
0,0,3,46,34
0,0,3,47,38
0,0,3,48,40
0,0,3,49,38
0,0,3,50,40
0,0,3,51,38
0,0,3,52,34
0,0,3,53,34
0,0,3,54,38
0,0,3,55,38
0,0,3,56,38
0,0,3,57,36
0,0,3,58,36
0,0,3,59,34
0,0,3,60,34
0,0,3,61,36
0,0,3,62,32
0,0,3,63,40
0,0,4,0,36
0,0,4,1,40
0,0,4,2,38
0,0,4,3,38
0,0,4,4,36
0,0,4,5,38
0,0,4,6,36
0,0,4,7,38
0,0,4,8,36
0,0,4,9,38
0,0,4,10,38
0,0,4,11,36
0,0,4,12,36
0,0,4,13,40
0,0,4,14,40
0,0,4,15,40
0,0,4,16,38
0,0,4,17,40
0,0,4,18,40
0,0,4,19,38
0,0,4,20,38
0,0,4,21,36
0,0,4,22,36
0,0,4,23,40
0,0,4,24,38
0,0,4,25,38
0,0,4,26,42
0,0,4,27,36
0,0,4,28,34
0,0,4,29,36
0,0,4,30,38
0,0,4,31,42
0,0,4,32,40
0,0,4,33,38
0,0,4,34,40
0,0,4,35,36
0,0,4,36,40
0,0,4,37,40
0,0,4,38,40
0,0,4,39,40
0,0,4,40,36
0,0,4,41,38
0,0,4,42,42
0,0,4,43,40
0,0,4,44,36
0,0,4,45,38
0,0,4,46,38
0,0,4,47,38
0,0,4,48,38
0,0,4,49,38
0,0,4,50,36
0,0,4,51,36
0,0,4,52,36
0,0,4,53,40
0,0,4,54,38
0,0,4,55,44
0,0,4,56,36
0,0,4,57,38
0,0,4,58,38
0,0,4,59,38
0,0,4,60,36
0,0,4,61,34
0,0,4,62,40
0,0,4,63,38
0,0,5,0,42
0,0,5,1,40
0,0,5,2,38
0,0,5,3,38
0,0,5,4,36
0,0,5,5,36
0,0,5,6,36
0,0,5,7,32
0,0,5,8,38
0,0,5,9,34
0,0,5,10,38
0,0,5,11,36
0,0,5,12,34
0,0,5,13,36
0,0,5,14,40
0,0,5,15,40
0,0,5,16,38
0,0,5,17,38
0,0,5,18,38
0,0,5,19,36
0,0,5,20,40
0,0,5,21,36
0,0,5,22,38
0,0,5,23,36
0,0,5,24,34
0,0,5,25,36
0,0,5,26,36
0,0,5,27,36
0,0,5,28,34
0,0,5,29,36
0,0,5,30,42
0,0,5,31,40
0,0,5,32,38
0,0,5,33,32
0,0,5,34,38
0,0,5,35,36
0,0,5,36,40
0,0,5,37,46
0,0,5,38,34
0,0,5,39,36
0,0,5,40,34
0,0,5,41,38
0,0,5,42,38
0,0,5,43,34
0,0,5,44,36
0,0,5,45,40
0,0,5,46,38
0,0,5,47,36
0,0,5,48,40
0,0,5,49,38
0,0,5,50,34
0,0,5,51,34
0,0,5,52,38
0,0,5,53,40
0,0,5,54,36
0,0,5,55,36
0,0,5,56,42
0,0,5,57,34
0,0,5,58,38
0,0,5,59,38
0,0,5,60,32
0,0,5,61,36
0,0,5,62,38
0,0,5,63,34
0,0,6,0,38
0,0,6,1,36
0,0,6,2,36
0,0,6,3,36
0,0,6,4,40
0,0,6,5,36
0,0,6,6,38
0,0,6,7,38
0,0,6,8,36
0,0,6,9,36
0,0,6,10,36
0,0,6,11,36
0,0,6,12,40
0,0,6,13,40
0,0,6,14,38
0,0,6,15,36
0,0,6,16,34
0,0,6,17,36
0,0,6,18,36
0,0,6,19,36
0,0,6,20,36
0,0,6,21,34
0,0,6,22,36
0,0,6,23,36
0,0,6,24,38
0,0,6,25,38
0,0,6,26,34
0,0,6,27,36
0,0,6,28,38
0,0,6,29,36
0,0,6,30,36
0,0,6,31,38
0,0,6,32,34
0,0,6,33,42
0,0,6,34,36
0,0,6,35,36
0,0,6,36,36
0,0,6,37,36
0,0,6,38,38
0,0,6,39,38
0,0,6,40,38
0,0,6,41,38
0,0,6,42,32
0,0,6,43,36
0,0,6,44,38
0,0,6,45,34
0,0,6,46,34
0,0,6,47,38
0,0,6,48,34
0,0,6,49,36
0,0,6,50,38
0,0,6,51,36
0,0,6,52,40
0,0,6,53,40
0,0,6,54,36
0,0,6,55,38
0,0,6,56,40
0,0,6,57,40
0,0,6,58,34
0,0,6,59,38
0,0,6,60,36
0,0,6,61,34
0,0,6,62,38
0,0,6,63,38
0,0,7,0,34
0,0,7,1,36
0,0,7,2,36
0,0,7,3,36
0,0,7,4,36
0,0,7,5,40
0,0,7,6,40
0,0,7,7,38
0,0,7,8,38
0,0,7,9,40
0,0,7,10,48
0,0,7,11,38
0,0,7,12,36
0,0,7,13,40
0,0,7,14,38
0,0,7,15,32
0,0,7,16,38
0,0,7,17,36
0,0,7,18,36
0,0,7,19,36
0,0,7,20,38
0,0,7,21,36
0,0,7,22,38
0,0,7,23,40
0,0,7,24,36
0,0,7,25,34
0,0,7,26,36
0,0,7,27,34
0,0,7,28,36
0,0,7,29,34
0,0,7,30,36
0,0,7,31,38
0,0,7,32,36
0,0,7,33,42
0,0,7,34,38
0,0,7,35,36
0,0,7,36,36
0,0,7,37,38
0,0,7,38,36
0,0,7,39,34
0,0,7,40,36
0,0,7,41,38
0,0,7,42,36
0,0,7,43,40
0,0,7,44,38
0,0,7,45,36
0,0,7,46,34
0,0,7,47,40
0,0,7,48,40
0,0,7,49,40
0,0,7,50,36
0,0,7,51,38
0,0,7,52,38
0,0,7,53,36
0,0,7,54,36
0,0,7,55,38
0,0,7,56,34
0,0,7,57,40
0,0,7,58,38
0,0,7,59,36
0,0,7,60,36
0,0,7,61,36
0,0,7,62,40
0,0,7,63,32
0,0,8,0,40
0,0,8,1,40
0,0,8,2,38
0,0,8,3,38
0,0,8,4,38
0,0,8,5,40
0,0,8,6,38
0,0,8,7,38
0,0,8,8,40
0,0,8,9,38
0,0,8,10,38
0,0,8,11,36
0,0,8,12,40
0,0,8,13,40
0,0,8,14,34
0,0,8,15,36
0,0,8,16,38
0,0,8,17,36
0,0,8,18,32
0,0,8,19,36
0,0,8,20,40
0,0,8,21,38
0,0,8,22,38
0,0,8,23,40
0,0,8,24,34
0,0,8,25,36
0,0,8,26,38
0,0,8,27,36
0,0,8,28,36
0,0,8,29,36
0,0,8,30,40
0,0,8,31,40
0,0,8,32,40
0,0,8,33,36
0,0,8,34,36
0,0,8,35,40
0,0,8,36,36
0,0,8,37,36
0,0,8,38,42
0,0,8,39,34
0,0,8,40,36
0,0,8,41,38
0,0,8,42,38
0,0,8,43,38
0,0,8,44,36
0,0,8,45,40
0,0,8,46,36
0,0,8,47,36
0,0,8,48,36
0,0,8,49,40
0,0,8,50,36
0,0,8,51,36
0,0,8,52,40
0,0,8,53,34
0,0,8,54,34
0,0,8,55,34
0,0,8,56,36
0,0,8,57,38
0,0,8,58,40
0,0,8,59,36
0,0,8,60,36
0,0,8,61,36
0,0,8,62,34
0,0,8,63,38
0,0,9,0,34
0,0,9,1,38
0,0,9,2,36
0,0,9,3,36
0,0,9,4,38
0,0,9,5,38
0,0,9,6,36
0,0,9,7,38
0,0,9,8,40
0,0,9,9,36
0,0,9,10,34
0,0,9,11,38
0,0,9,12,34
0,0,9,13,34
0,0,9,14,36
0,0,9,15,38
0,0,9,16,34
0,0,9,17,38
0,0,9,18,40
0,0,9,19,38
0,0,9,20,36
0,0,9,21,36
0,0,9,22,40
0,0,9,23,34
0,0,9,24,36
0,0,9,25,36
0,0,9,26,38
0,0,9,27,36
0,0,9,28,38
0,0,9,29,38
0,0,9,30,40
0,0,9,31,46
0,0,9,32,36
0,0,9,33,36
0,0,9,34,42
0,0,9,35,36
0,0,9,36,40
0,0,9,37,36
0,0,9,38,38
0,0,9,39,36
0,0,9,40,32
0,0,9,41,32
0,0,9,42,36
0,0,9,43,38
0,0,9,44,38
0,0,9,45,36
0,0,9,46,38
0,0,9,47,36
0,0,9,48,36
0,0,9,49,38
0,0,9,50,42
0,0,9,51,40
0,0,9,52,36
0,0,9,53,40
0,0,9,54,40
0,0,9,55,36
0,0,9,56,36
0,0,9,57,40
0,0,9,58,38
0,0,9,59,36
0,0,9,60,36
0,0,9,61,36
0,0,9,62,38
0,0,9,63,34
0,0,10,0,36
0,0,10,1,40
0,0,10,2,38
0,0,10,3,34
0,0,10,4,36
0,0,10,5,36
0,0,10,6,32
0,0,10,7,36
0,0,10,8,38
0,0,10,9,36
0,0,10,10,32
0,0,10,11,38
0,0,10,12,34
0,0,10,13,36
0,0,10,14,38
0,0,10,15,36
0,0,10,16,40
0,0,10,17,36
0,0,10,18,34
0,0,10,19,68
0,0,10,20,34
0,0,10,21,34
0,0,10,22,36
0,0,10,23,38
0,0,10,24,34
0,0,10,25,38
0,0,10,26,36
0,0,10,27,40
0,0,10,28,36
0,0,10,29,42
0,0,10,30,32
0,0,10,31,36
0,0,10,32,36
0,0,10,33,38
0,0,10,34,48
0,0,10,35,38
0,0,10,36,34
0,0,10,37,38
0,0,10,38,34
0,0,10,39,38
0,0,10,40,38
0,0,10,41,40
0,0,10,42,36
0,0,10,43,36
0,0,10,44,38
0,0,10,45,36
0,0,10,46,34
0,0,10,47,40
0,0,10,48,36
0,0,10,49,36
0,0,10,50,40
0,0,10,51,36
0,0,10,52,40
0,0,10,53,38
0,0,10,54,34
0,0,10,55,36
0,0,10,56,34
0,0,10,57,42
0,0,10,58,40
0,0,10,59,38
0,0,10,60,36
0,0,10,61,40
0,0,10,62,36
0,0,10,63,34
0,0,11,0,38
0,0,11,1,38
0,0,11,2,34
0,0,11,3,38
0,0,11,4,38
0,0,11,5,38
0,0,11,6,36
0,0,11,7,36
0,0,11,8,38
0,0,11,9,36
0,0,11,10,36
0,0,11,11,34
0,0,11,12,38
0,0,11,13,38
0,0,11,14,40
0,0,11,15,42
0,0,11,16,38
0,0,11,17,36
0,0,11,18,36
0,0,11,19,34
0,0,11,20,38
0,0,11,21,36
0,0,11,22,38
0,0,11,23,34
0,0,11,24,34
0,0,11,25,34
0,0,11,26,40
0,0,11,27,38
0,0,11,28,38
0,0,11,29,38
0,0,11,30,40
0,0,11,31,38
0,0,11,32,36
0,0,11,33,38
0,0,11,34,34
0,0,11,35,34
0,0,11,36,38
0,0,11,37,36
0,0,11,38,34
0,0,11,39,38
0,0,11,40,38
0,0,11,41,36
0,0,11,42,36
0,0,11,43,38
0,0,11,44,36
0,0,11,45,36
0,0,11,46,38
0,0,11,47,38
0,0,11,48,42
0,0,11,49,38
0,0,11,50,40
0,0,11,51,34
0,0,11,52,36
0,0,11,53,36
0,0,11,54,40
0,0,11,55,42
0,0,11,56,40
0,0,11,57,36
0,0,11,58,40
0,0,11,59,34
0,0,11,60,38
0,0,11,61,38
0,0,11,62,36
0,0,11,63,38
0,0,12,0,34
0,0,12,1,38
0,0,12,2,36
0,0,12,3,38
0,0,12,4,50
0,0,12,5,38
0,0,12,6,36
0,0,12,7,38
0,0,12,8,34
0,0,12,9,36
0,0,12,10,32
0,0,12,11,38
0,0,12,12,36
0,0,12,13,36
0,0,12,14,34
0,0,12,15,34
0,0,12,16,40
0,0,12,17,34
0,0,12,18,40
0,0,12,19,40
0,0,12,20,34
0,0,12,21,36
0,0,12,22,36
0,0,12,23,38
0,0,12,24,36
0,0,12,25,38
0,0,12,26,38
0,0,12,27,34
0,0,12,28,34
0,0,12,29,40
0,0,12,30,36
0,0,12,31,40
0,0,12,32,36
0,0,12,33,36
0,0,12,34,36
0,0,12,35,40
0,0,12,36,38
0,0,12,37,38
0,0,12,38,40
0,0,12,39,38
0,0,12,40,40
0,0,12,41,38
0,0,12,42,36
0,0,12,43,34
0,0,12,44,42
0,0,12,45,34
0,0,12,46,40
0,0,12,47,34
0,0,12,48,38
0,0,12,49,34
0,0,12,50,34
0,0,12,51,36
0,0,12,52,36
0,0,12,53,36
0,0,12,54,36
0,0,12,55,36
0,0,12,56,36
0,0,12,57,34
0,0,12,58,34
0,0,12,59,34
0,0,12,60,38
0,0,12,61,36
0,0,12,62,40
0,0,12,63,36
0,0,13,0,36
0,0,13,1,40
0,0,13,2,36
0,0,13,3,36
0,0,13,4,38
0,0,13,5,36
0,0,13,6,38
0,0,13,7,40
0,0,13,8,36
0,0,13,9,40
0,0,13,10,38
0,0,13,11,36
0,0,13,12,38
0,0,13,13,40
0,0,13,14,32
0,0,13,15,34
0,0,13,16,36
0,0,13,17,36
0,0,13,18,34
0,0,13,19,38
0,0,13,20,38
0,0,13,21,34
0,0,13,22,38
0,0,13,23,42
0,0,13,24,36
0,0,13,25,40
0,0,13,26,40
0,0,13,27,36
0,0,13,28,36
0,0,13,29,36
0,0,13,30,38
0,0,13,31,36
0,0,13,32,38
0,0,13,33,36
0,0,13,34,34
0,0,13,35,34
0,0,13,36,40
0,0,13,37,36
0,0,13,38,32
0,0,13,39,36
0,0,13,40,38
0,0,13,41,36
0,0,13,42,40
0,0,13,43,36
0,0,13,44,34
0,0,13,45,38
0,0,13,46,38
0,0,13,47,36
0,0,13,48,38
0,0,13,49,36
0,0,13,50,40
0,0,13,51,42
0,0,13,52,38
0,0,13,53,38
0,0,13,54,36
0,0,13,55,38
0,0,13,56,36
0,0,13,57,36
0,0,13,58,40
0,0,13,59,36
0,0,13,60,40
0,0,13,61,38
0,0,13,62,36
0,0,13,63,34
0,0,14,0,36
0,0,14,1,40
0,0,14,2,36
0,0,14,3,36
0,0,14,4,36
0,0,14,5,36
0,0,14,6,32
0,0,14,7,36
0,0,14,8,36
0,0,14,9,42
0,0,14,10,40
0,0,14,11,36
0,0,14,12,40
0,0,14,13,40
0,0,14,14,40
0,0,14,15,36
0,0,14,16,34
0,0,14,17,36
0,0,14,18,36
0,0,14,19,32
0,0,14,20,38
0,0,14,21,36
0,0,14,22,38
0,0,14,23,36
0,0,14,24,40
0,0,14,25,34
0,0,14,26,34
0,0,14,27,36
0,0,14,28,38
0,0,14,29,40
0,0,14,30,38
0,0,14,31,40
0,0,14,32,36
0,0,14,33,38
0,0,14,34,40
0,0,14,35,38
0,0,14,36,36
0,0,14,37,36
0,0,14,38,38
0,0,14,39,40
0,0,14,40,40
0,0,14,41,40
0,0,14,42,36
0,0,14,43,40
0,0,14,44,42
0,0,14,45,38
0,0,14,46,38
0,0,14,47,36
0,0,14,48,36
0,0,14,49,38
0,0,14,50,38
0,0,14,51,36
0,0,14,52,36
0,0,14,53,40
0,0,14,54,36
0,0,14,55,38
0,0,14,56,40
0,0,14,57,36
0,0,14,58,36
0,0,14,59,44
0,0,14,60,38
0,0,14,61,38
0,0,14,62,38
0,0,14,63,36
0,0,15,0,36
0,0,15,1,34
0,0,15,2,36
0,0,15,3,38
0,0,15,4,36
0,0,15,5,36
0,0,15,6,46
0,0,15,7,40
0,0,15,8,40
0,0,15,9,36
0,0,15,10,34
0,0,15,11,32
0,0,15,12,40
0,0,15,13,34
0,0,15,14,42
0,0,15,15,40
0,0,15,16,36
0,0,15,17,34
0,0,15,18,36
0,0,15,19,70
0,0,15,20,40
0,0,15,21,36
0,0,15,22,40
0,0,15,23,36
0,0,15,24,38
0,0,15,25,36
0,0,15,26,36
0,0,15,27,36
0,0,15,28,40
0,0,15,29,38
0,0,15,30,36
0,0,15,31,36
0,0,15,32,38
0,0,15,33,42
0,0,15,34,36
0,0,15,35,36
0,0,15,36,40
0,0,15,37,34
0,0,15,38,40
0,0,15,39,34
0,0,15,40,36
0,0,15,41,40
0,0,15,42,42
0,0,15,43,36
0,0,15,44,36
0,0,15,45,36
0,0,15,46,36
0,0,15,47,38
0,0,15,48,34
0,0,15,49,36
0,0,15,50,38
0,0,15,51,34
0,0,15,52,38
0,0,15,53,38
0,0,15,54,40
0,0,15,55,36
0,0,15,56,38
0,0,15,57,36
0,0,15,58,36
0,0,15,59,34
0,0,15,60,36
0,0,15,61,34
0,0,15,62,36
0,0,15,63,38
0,0,16,0,34
0,0,16,1,36
0,0,16,2,38
0,0,16,3,38
0,0,16,4,40
0,0,16,5,34
0,0,16,6,38
0,0,16,7,40
0,0,16,8,40
0,0,16,9,36
0,0,16,10,38
0,0,16,11,40
0,0,16,12,40
0,0,16,13,38
0,0,16,14,42
0,0,16,15,36
0,0,16,16,38
0,0,16,17,34
0,0,16,18,38
0,0,16,19,36
0,0,16,20,34
0,0,16,21,40
0,0,16,22,36
0,0,16,23,36
0,0,16,24,38
0,0,16,25,38
0,0,16,26,32
0,0,16,27,38
0,0,16,28,34
0,0,16,29,36
0,0,16,30,40
0,0,16,31,36
0,0,16,32,40
0,0,16,33,38
0,0,16,34,34
0,0,16,35,36
0,0,16,36,38
0,0,16,37,36
0,0,16,38,36
0,0,16,39,36
0,0,16,40,36
0,0,16,41,38
0,0,16,42,36
0,0,16,43,36
0,0,16,44,38
0,0,16,45,40
0,0,16,46,36
0,0,16,47,36
0,0,16,48,36
0,0,16,49,40
0,0,16,50,34
0,0,16,51,36
0,0,16,52,40
0,0,16,53,38
0,0,16,54,36
0,0,16,55,36
0,0,16,56,34
0,0,16,57,34
0,0,16,58,38
0,0,16,59,36
0,0,16,60,36
0,0,16,61,34
0,0,16,62,40
0,0,16,63,36
0,0,17,0,36
0,0,17,1,34
0,0,17,2,36
0,0,17,3,36
0,0,17,4,38
0,0,17,5,36
0,0,17,6,34
0,0,17,7,36
0,0,17,8,34
0,0,17,9,38
0,0,17,10,32
0,0,17,11,38
0,0,17,12,38
0,0,17,13,38
0,0,17,14,40
0,0,17,15,38
0,0,17,16,36
0,0,17,17,40
0,0,17,18,38
0,0,17,19,36
0,0,17,20,36
0,0,17,21,38
0,0,17,22,36
0,0,17,23,36
0,0,17,24,40
0,0,17,25,38
0,0,17,26,38
0,0,17,27,38
0,0,17,28,48
0,0,17,29,32
0,0,17,30,36
0,0,17,31,36
0,0,17,32,36
0,0,17,33,38
0,0,17,34,34
0,0,17,35,38
0,0,17,36,38
0,0,17,37,42
0,0,17,38,38
0,0,17,39,36
0,0,17,40,40
0,0,17,41,38
0,0,17,42,34
0,0,17,43,36
0,0,17,44,36
0,0,17,45,38
0,0,17,46,34
0,0,17,47,36
0,0,17,48,38
0,0,17,49,34
0,0,17,50,36
0,0,17,51,32
0,0,17,52,40
0,0,17,53,36
0,0,17,54,40
0,0,17,55,40
0,0,17,56,36
0,0,17,57,36
0,0,17,58,36
0,0,17,59,36
0,0,17,60,38
0,0,17,61,32
0,0,17,62,40
0,0,17,63,40
0,0,18,0,36
0,0,18,1,38
0,0,18,2,34
0,0,18,3,38
0,0,18,4,36
0,0,18,5,38
0,0,18,6,36
0,0,18,7,38
0,0,18,8,40
0,0,18,9,36
0,0,18,10,38
0,0,18,11,32
0,0,18,12,34
0,0,18,13,36
0,0,18,14,36
0,0,18,15,40
0,0,18,16,40
0,0,18,17,36
0,0,18,18,36
0,0,18,19,36
0,0,18,20,36
0,0,18,21,36
0,0,18,22,34
0,0,18,23,38
0,0,18,24,34
0,0,18,25,40
0,0,18,26,40
0,0,18,27,38
0,0,18,28,38
0,0,18,29,38
0,0,18,30,36
0,0,18,31,36
0,0,18,32,36
0,0,18,33,40
0,0,18,34,40
0,0,18,35,40
0,0,18,36,38
0,0,18,37,38
0,0,18,38,40
0,0,18,39,38
0,0,18,40,38
0,0,18,41,38
0,0,18,42,36
0,0,18,43,40
0,0,18,44,36
0,0,18,45,36
0,0,18,46,36
0,0,18,47,36
0,0,18,48,40
0,0,18,49,36
0,0,18,50,34
0,0,18,51,36
0,0,18,52,36
0,0,18,53,38
0,0,18,54,36
0,0,18,55,36
0,0,18,56,40
0,0,18,57,36
0,0,18,58,34
0,0,18,59,36
0,0,18,60,40
0,0,18,61,40
0,0,18,62,36
0,0,18,63,36
0,0,19,0,38
0,0,19,1,34
0,0,19,2,36
0,0,19,3,36
0,0,19,4,38
0,0,19,5,38
0,0,19,6,38
0,0,19,7,38
0,0,19,8,36
0,0,19,9,38
0,0,19,10,36
0,0,19,11,36
0,0,19,12,48
0,0,19,13,40
0,0,19,14,40
0,0,19,15,40
0,0,19,16,38
0,0,19,17,38
0,0,19,18,38
0,0,19,19,36
0,0,19,20,40
0,0,19,21,38
0,0,19,22,38
0,0,19,23,34
0,0,19,24,38
0,0,19,25,38
0,0,19,26,38
0,0,19,27,36
0,0,19,28,36
0,0,19,29,36
0,0,19,30,32
0,0,19,31,38
0,0,19,32,40
0,0,19,33,38
0,0,19,34,34
0,0,19,35,36
0,0,19,36,40
0,0,19,37,38
0,0,19,38,36
0,0,19,39,40
0,0,19,40,40
0,0,19,41,40
0,0,19,42,38
0,0,19,43,36
0,0,19,44,36
0,0,19,45,32
0,0,19,46,40
0,0,19,47,36
0,0,19,48,36
0,0,19,49,34
0,0,19,50,36
0,0,19,51,42
0,0,19,52,40
0,0,19,53,40
0,0,19,54,38
0,0,19,55,36
0,0,19,56,36
0,0,19,57,36
0,0,19,58,36
0,0,19,59,40
0,0,19,60,36
0,0,19,61,32
0,0,19,62,36
0,0,19,63,38
0,0,20,0,34
0,0,20,1,38
0,0,20,2,36
0,0,20,3,34
0,0,20,4,40
0,0,20,5,36
0,0,20,6,36
0,0,20,7,36
0,0,20,8,36
0,0,20,9,38
0,0,20,10,36
0,0,20,11,38
0,0,20,12,34
0,0,20,13,36
0,0,20,14,36
0,0,20,15,38
0,0,20,16,36
0,0,20,17,38
0,0,20,18,38
0,0,20,19,36
0,0,20,20,38
0,0,20,21,38
0,0,20,22,34
0,0,20,23,34
0,0,20,24,34
0,0,20,25,38
0,0,20,26,36
0,0,20,27,38
0,0,20,28,34
0,0,20,29,36
0,0,20,30,40
0,0,20,31,40
0,0,20,32,36
0,0,20,33,36
0,0,20,34,38
0,0,20,35,36
0,0,20,36,38
0,0,20,37,38
0,0,20,38,34
0,0,20,39,38
0,0,20,40,34
0,0,20,41,36
0,0,20,42,32
0,0,20,43,34
0,0,20,44,38
0,0,20,45,38
0,0,20,46,36
0,0,20,47,38
0,0,20,48,36
0,0,20,49,40
0,0,20,50,40
0,0,20,51,38
0,0,20,52,38
0,0,20,53,40
0,0,20,54,38
0,0,20,55,42
0,0,20,56,36
0,0,20,57,38
0,0,20,58,36
0,0,20,59,40
0,0,20,60,38
0,0,20,61,36
0,0,20,62,42
0,0,20,63,38
0,0,21,0,40
0,0,21,1,36
0,0,21,2,38
0,0,21,3,36
0,0,21,4,34
0,0,21,5,38
0,0,21,6,42
0,0,21,7,36
0,0,21,8,38
0,0,21,9,38
0,0,21,10,36
0,0,21,11,36
0,0,21,12,38
0,0,21,13,40
0,0,21,14,34
0,0,21,15,38
0,0,21,16,38
0,0,21,17,38
0,0,21,18,34
0,0,21,19,36
0,0,21,20,38
0,0,21,21,32
0,0,21,22,36
0,0,21,23,36
0,0,21,24,36
0,0,21,25,42
0,0,21,26,38
0,0,21,27,40
0,0,21,28,40
0,0,21,29,36
0,0,21,30,40
0,0,21,31,34
0,0,21,32,36
0,0,21,33,38
0,0,21,34,36
0,0,21,35,36
0,0,21,36,40
0,0,21,37,38
0,0,21,38,36
0,0,21,39,36
0,0,21,40,36
0,0,21,41,40
0,0,21,42,38
0,0,21,43,38
0,0,21,44,48
0,0,21,45,38
0,0,21,46,36
0,0,21,47,40
0,0,21,48,38
