TokenIndex,DetectionIndex,BurstIteration,CacheSet,Probe
1,2,0,41,68
1,2,0,42,76
1,2,0,43,72
1,2,0,44,64
1,2,0,45,62
1,2,0,46,38
1,2,0,47,40
1,2,0,48,38
1,2,0,49,44
1,2,0,50,40
1,2,0,51,42
1,2,0,52,40
1,2,0,53,64
1,2,0,54,34
1,2,0,55,70
1,2,0,56,38
1,2,0,57,62
1,2,0,58,40
1,2,0,59,34
1,2,0,60,36
1,2,0,61,38
1,2,0,62,76
1,2,0,63,34
1,2,1,0,36
1,2,1,1,36
1,2,1,2,38
1,2,1,3,36
1,2,1,4,38
1,2,1,5,34
1,2,1,6,38
1,2,1,7,34
1,2,1,8,38
1,2,1,9,40
1,2,1,10,38
1,2,1,11,38
1,2,1,12,40
1,2,1,13,40
1,2,1,14,36
1,2,1,15,38
1,2,1,16,38
1,2,1,17,38
1,2,1,18,36
1,2,1,19,34
1,2,1,20,36
1,2,1,21,38
1,2,1,22,38
1,2,1,23,40
1,2,1,24,34
1,2,1,25,38
1,2,1,26,40
1,2,1,27,42
1,2,1,28,40
1,2,1,29,38
1,2,1,30,34
1,2,1,31,38
1,2,1,32,38
1,2,1,33,40
1,2,1,34,34
1,2,1,35,38
1,2,1,36,38
1,2,1,37,42
1,2,1,38,36
1,2,1,39,36
1,2,1,40,36
1,2,1,41,36
1,2,1,42,38
1,2,1,43,36
1,2,1,44,36
1,2,1,45,38
1,2,1,46,38
1,2,1,47,40
1,2,1,48,36
1,2,1,49,40
1,2,1,50,36
1,2,1,51,40
1,2,1,52,36
1,2,1,53,40
1,2,1,54,36
1,2,1,55,36
1,2,1,56,38
1,2,1,57,34
1,2,1,58,38
1,2,1,59,38
1,2,1,60,36
1,2,1,61,34
1,2,1,62,38
1,2,1,63,40
1,2,2,0,34
1,2,2,1,38
1,2,2,2,36
1,2,2,3,36
1,2,2,4,40
1,2,2,5,36
1,2,2,6,38
1,2,2,7,36
1,2,2,8,40
1,2,2,9,38
1,2,2,10,40
1,2,2,11,36
1,2,2,12,36
1,2,2,13,34
1,2,2,14,38
1,2,2,15,38
1,2,2,16,38
1,2,2,17,36
1,2,2,18,40
1,2,2,19,38
1,2,2,20,36
1,2,2,21,34
1,2,2,22,38
1,2,2,23,36
1,2,2,24,36
1,2,2,25,34
1,2,2,26,36
1,2,2,27,40
1,2,2,28,36
1,2,2,29,32
1,2,2,30,36
1,2,2,31,34
1,2,2,32,40
1,2,2,33,38
1,2,2,34,38
1,2,2,35,38
1,2,2,36,40
1,2,2,37,38
1,2,2,38,36
1,2,2,39,36
1,2,2,40,38
1,2,2,41,36
1,2,2,42,34
1,2,2,43,34
1,2,2,44,66
1,2,2,45,38
1,2,2,46,38
1,2,2,47,50
1,2,2,48,38
1,2,2,49,32
1,2,2,50,38
1,2,2,51,36
1,2,2,52,66
1,2,2,53,32
1,2,2,54,38
1,2,2,55,40
1,2,2,56,38
1,2,2,57,38
1,2,2,58,38
1,2,2,59,38
1,2,2,60,38
1,2,2,61,40
1,2,2,62,36
1,2,2,63,38
1,2,3,0,36
1,2,3,1,36
1,2,3,2,36
1,2,3,3,36
1,2,3,4,38
1,2,3,5,34
1,2,3,6,38
1,2,3,7,36
1,2,3,8,36
1,2,3,9,36
1,2,3,10,38
1,2,3,11,36
1,2,3,12,36
1,2,3,13,36
1,2,3,14,38
1,2,3,15,36
1,2,3,16,34
1,2,3,17,34
1,2,3,18,38
1,2,3,19,38
1,2,3,20,40
1,2,3,21,38
1,2,3,22,36
1,2,3,23,34
1,2,3,24,38
1,2,3,25,34
1,2,3,26,34
1,2,3,27,42
1,2,3,28,34
1,2,3,29,36
1,2,3,30,38
1,2,3,31,36
1,2,3,32,34
1,2,3,33,38
1,2,3,34,38
1,2,3,35,36
1,2,3,36,36
1,2,3,37,42
1,2,3,38,40
1,2,3,39,34
1,2,3,40,42
1,2,3,41,34
1,2,3,42,36
1,2,3,43,36
1,2,3,44,36
1,2,3,45,40
1,2,3,46,36
1,2,3,47,34
1,2,3,48,38
1,2,3,49,36
1,2,3,50,38
1,2,3,51,36
1,2,3,52,36
1,2,3,53,34
1,2,3,54,34
1,2,3,55,40
1,2,3,56,36
1,2,3,57,36
1,2,3,58,38
1,2,3,59,34
1,2,3,60,36
1,2,3,61,36
1,2,3,62,34
1,2,3,63,34
1,2,4,0,40
1,2,4,1,38
1,2,4,2,40
1,2,4,3,40
1,2,4,4,40
1,2,4,5,34
1,2,4,6,36
1,2,4,7,46
1,2,4,8,36
1,2,4,9,38
1,2,4,10,36
1,2,4,11,40
1,2,4,12,38
1,2,4,13,36
1,2,4,14,40
1,2,4,15,36
1,2,4,16,38
1,2,4,17,38
1,2,4,18,38
1,2,4,19,40
1,2,4,20,36
1,2,4,21,40
1,2,4,22,38
1,2,4,23,36
1,2,4,24,38
1,2,4,25,32
1,2,4,26,38
1,2,4,27,34
1,2,4,28,38
1,2,4,29,36
1,2,4,30,38
1,2,4,31,38
1,2,4,32,34
1,2,4,33,40
1,2,4,34,38
1,2,4,35,36
1,2,4,36,38
1,2,4,37,36
1,2,4,38,36
1,2,4,39,74
1,2,4,40,38
1,2,4,41,36
1,2,4,42,36
1,2,4,43,36
1,2,4,44,34
1,2,4,45,38
1,2,4,46,36
1,2,4,47,38
1,2,4,48,38
1,2,4,49,36
1,2,4,50,38
1,2,4,51,36
1,2,4,52,38
1,2,4,53,38
1,2,4,54,36
1,2,4,55,42
1,2,4,56,40
1,2,4,57,40
1,2,4,58,36
1,2,4,59,36
1,2,4,60,36
1,2,4,61,40
1,2,4,62,34
1,2,4,63,38
1,2,5,0,38
1,2,5,1,38
1,2,5,2,40
1,2,5,3,34
1,2,5,4,38
1,2,5,5,34
1,2,5,6,46
1,2,5,7,40
1,2,5,8,34
1,2,5,9,36
1,2,5,10,38
1,2,5,11,36
1,2,5,12,40
1,2,5,13,36
1,2,5,14,38
1,2,5,15,38
1,2,5,16,36
1,2,5,17,36
1,2,5,18,36
1,2,5,19,38
1,2,5,20,38
1,2,5,21,36
1,2,5,22,38
1,2,5,23,32
1,2,5,24,36
1,2,5,25,36
1,2,5,26,40
1,2,5,27,34
1,2,5,28,36
1,2,5,29,40
1,2,5,30,36
1,2,5,31,36
1,2,5,32,38
1,2,5,33,36
1,2,5,34,36
1,2,5,35,38
1,2,5,36,38
1,2,5,37,36
1,2,5,38,36
1,2,5,39,36
1,2,5,40,36
1,2,5,41,34
1,2,5,42,38
1,2,5,43,38
1,2,5,44,36
1,2,5,45,36
1,2,5,46,36
1,2,5,47,34
1,2,5,48,40
1,2,5,49,38
1,2,5,50,38
1,2,5,51,34
1,2,5,52,40
1,2,5,53,38
1,2,5,54,34
1,2,5,55,36
1,2,5,56,36
1,2,5,57,36
1,2,5,58,40
1,2,5,59,36
1,2,5,60,42
1,2,5,61,38
1,2,5,62,34
1,2,5,63,40
1,2,6,0,38
1,2,6,1,36
1,2,6,2,38
1,2,6,3,38
1,2,6,4,38
1,2,6,5,34
1,2,6,6,34
1,2,6,7,40
1,2,6,8,40
1,2,6,9,36
1,2,6,10,34
1,2,6,11,38
1,2,6,12,36
1,2,6,13,36
1,2,6,14,38
1,2,6,15,38
1,2,6,16,38
1,2,6,17,36
1,2,6,18,38
1,2,6,19,34
1,2,6,20,36
1,2,6,21,38
1,2,6,22,42
1,2,6,23,36
1,2,6,24,38
1,2,6,25,36
1,2,6,26,40
1,2,6,27,36
1,2,6,28,36
1,2,6,29,40
1,2,6,30,38
1,2,6,31,36
1,2,6,32,36
1,2,6,33,40
1,2,6,34,38
1,2,6,35,38
1,2,6,36,36
1,2,6,37,36
1,2,6,38,36
1,2,6,39,36
1,2,6,40,34
1,2,6,41,34
1,2,6,42,40
1,2,6,43,34
1,2,6,44,40
1,2,6,45,40
1,2,6,46,34
1,2,6,47,36
1,2,6,48,38
1,2,6,49,34
1,2,6,50,34
1,2,6,51,38
1,2,6,52,38
1,2,6,53,34
1,2,6,54,36
1,2,6,55,34
1,2,6,56,36
1,2,6,57,36
1,2,6,58,36
1,2,6,59,34
1,2,6,60,42
1,2,6,61,38
1,2,6,62,32
1,2,6,63,38
1,2,7,0,36
1,2,7,1,38
1,2,7,2,38
1,2,7,3,36
1,2,7,4,40
1,2,7,5,40
1,2,7,6,40
1,2,7,7,36
1,2,7,8,36
1,2,7,9,36
1,2,7,10,36
1,2,7,11,34
1,2,7,12,32
1,2,7,13,36
1,2,7,14,36
1,2,7,15,38
1,2,7,16,34
1,2,7,17,40
1,2,7,18,36
1,2,7,19,34
1,2,7,20,38
1,2,7,21,36
1,2,7,22,34
1,2,7,23,40
1,2,7,24,46
1,2,7,25,36
1,2,7,26,36
1,2,7,27,38
1,2,7,28,38
1,2,7,29,42
1,2,7,30,36
1,2,7,31,40
1,2,7,32,38
1,2,7,33,38
1,2,7,34,36
1,2,7,35,36
1,2,7,36,34
1,2,7,37,36
1,2,7,38,36
1,2,7,39,36
1,2,7,40,38
1,2,7,41,38
1,2,7,42,36
1,2,7,43,40
1,2,7,44,34
1,2,7,45,38
1,2,7,46,42
1,2,7,47,36
1,2,7,48,38
1,2,7,49,36
1,2,7,50,34
1,2,7,51,34
1,2,7,52,38
1,2,7,53,38
1,2,7,54,38
1,2,7,55,36
1,2,7,56,36
1,2,7,57,36
1,2,7,58,40
1,2,7,59,36
1,2,7,60,36
1,2,7,61,36
1,2,7,62,34
1,2,7,63,38
1,2,8,0,36
1,2,8,1,40
1,2,8,2,36
1,2,8,3,32
1,2,8,4,36
1,2,8,5,36
1,2,8,6,42
1,2,8,7,36
1,2,8,8,36
1,2,8,9,40
1,2,8,10,34
1,2,8,11,36
1,2,8,12,40
1,2,8,13,36
1,2,8,14,38
1,2,8,15,40
1,2,8,16,36
1,2,8,17,36
1,2,8,18,38
1,2,8,19,32
1,2,8,20,36
1,2,8,21,42
1,2,8,22,36
1,2,8,23,36
1,2,8,24,32
1,2,8,25,40
1,2,8,26,36
1,2,8,27,38
1,2,8,28,38
1,2,8,29,38
1,2,8,30,40
1,2,8,31,36
1,2,8,32,36
1,2,8,33,38
1,2,8,34,42
1,2,8,35,36
1,2,8,36,38
1,2,8,37,36
1,2,8,38,40
1,2,8,39,36
1,2,8,40,40
1,2,8,41,40
1,2,8,42,40
1,2,8,43,36
1,2,8,44,38
1,2,8,45,34
1,2,8,46,42
1,2,8,47,36
1,2,8,48,36
1,2,8,49,36
1,2,8,50,36
1,2,8,51,36
1,2,8,52,36
1,2,8,53,34
1,2,8,54,38
1,2,8,55,38
1,2,8,56,38
1,2,8,57,40
1,2,8,58,34
1,2,8,59,34
1,2,8,60,40
1,2,8,61,38
1,2,8,62,40
1,2,8,63,38
1,2,9,0,40
1,2,9,1,38
1,2,9,2,38
1,2,9,3,38
1,2,9,4,36
1,2,9,5,38
1,2,9,6,36
1,2,9,7,36
1,2,9,8,38
1,2,9,9,36
1,2,9,10,38
1,2,9,11,36
1,2,9,12,40
1,2,9,13,36
1,2,9,14,34
1,2,9,15,36
1,2,9,16,38
1,2,9,17,38
1,2,9,18,38
1,2,9,19,40
1,2,9,20,38
1,2,9,21,36
1,2,9,22,34
1,2,9,23,34
1,2,9,24,36
1,2,9,25,38
1,2,9,26,38
1,2,9,27,40
1,2,9,28,36
1,2,9,29,42
1,2,9,30,36
1,2,9,31,42
1,2,9,32,46
1,2,9,33,40
1,2,9,34,36
1,2,9,35,38
1,2,9,36,38
1,2,9,37,38
1,2,9,38,40
1,2,9,39,68
1,2,9,40,38
1,2,9,41,36
1,2,9,42,36
1,2,9,43,36
1,2,9,44,40
1,2,9,45,40
1,2,9,46,38
1,2,9,47,36
1,2,9,48,40
1,2,9,49,34
1,2,9,50,38
1,2,9,51,34
1,2,9,52,36
1,2,9,53,36
1,2,9,54,36
1,2,9,55,36
1,2,9,56,38
1,2,9,57,36
1,2,9,58,40
1,2,9,59,34
1,2,9,60,38
1,2,9,61,40
1,2,9,62,40
1,2,9,63,36
1,2,10,0,38
1,2,10,1,40
1,2,10,2,36
1,2,10,3,38
1,2,10,4,38
1,2,10,5,36
1,2,10,6,36
1,2,10,7,36
1,2,10,8,34
1,2,10,9,40
1,2,10,10,34
1,2,10,11,42
1,2,10,12,36
1,2,10,13,38
1,2,10,14,40
1,2,10,15,34
1,2,10,16,36
1,2,10,17,40
1,2,10,18,34
1,2,10,19,40
1,2,10,20,36
1,2,10,21,34
1,2,10,22,38
1,2,10,23,40
1,2,10,24,38
1,2,10,25,34
1,2,10,26,40
1,2,10,27,36
1,2,10,28,38
1,2,10,29,38
1,2,10,30,38
1,2,10,31,40
1,2,10,32,38
1,2,10,33,36
1,2,10,34,38
1,2,10,35,40
1,2,10,36,36
1,2,10,37,36
1,2,10,38,34
1,2,10,39,38
1,2,10,40,38
1,2,10,41,36
1,2,10,42,38
1,2,10,43,32
1,2,10,44,62
1,2,10,45,42
1,2,10,46,34
1,2,10,47,40
1,2,10,48,36
1,2,10,49,36
1,2,10,50,40
1,2,10,51,40
1,2,10,52,48
1,2,10,53,36
1,2,10,54,36
1,2,10,55,38
1,2,10,56,34
1,2,10,57,62
1,2,10,58,36
1,2,10,59,36
1,2,10,60,36
1,2,10,61,36
1,2,10,62,40
1,2,10,63,38
1,2,11,0,40
1,2,11,1,36
1,2,11,2,38
1,2,11,3,38
1,2,11,4,36
1,2,11,5,40
1,2,11,6,32
1,2,11,7,40
1,2,11,8,36
1,2,11,9,36
1,2,11,10,38
1,2,11,11,34
1,2,11,12,36
1,2,11,13,38
1,2,11,14,40
1,2,11,15,40
1,2,11,16,38
1,2,11,17,34
1,2,11,18,38
1,2,11,19,40
1,2,11,20,36
1,2,11,21,36
1,2,11,22,36
1,2,11,23,36
1,2,11,24,36
1,2,11,25,38
1,2,11,26,38
1,2,11,27,40
1,2,11,28,38
1,2,11,29,38
1,2,11,30,36
1,2,11,31,36
1,2,11,32,36
1,2,11,33,36
1,2,11,34,38
1,2,11,35,38
1,2,11,36,40
1,2,11,37,38
1,2,11,38,40
1,2,11,39,34
1,2,11,40,34
1,2,11,41,36
1,2,11,42,36
1,2,11,43,38
1,2,11,44,38
1,2,11,45,36
1,2,11,46,36
1,2,11,47,36
1,2,11,48,38
1,2,11,49,36
1,2,11,50,36
1,2,11,51,36
1,2,11,52,34
1,2,11,53,34
1,2,11,54,38
1,2,11,55,36
1,2,11,56,36
1,2,11,57,36
1,2,11,58,38
1,2,11,59,40
1,2,11,60,32
1,2,11,61,40
1,2,11,62,40
1,2,11,63,36
1,2,12,0,38
1,2,12,1,36
1,2,12,2,36
1,2,12,3,32
1,2,12,4,34
1,2,12,5,36
1,2,12,6,34
1,2,12,7,40
1,2,12,8,38
1,2,12,9,36
1,2,12,10,36
1,2,12,11,34
1,2,12,12,42
1,2,12,13,40
1,2,12,14,38
1,2,12,15,36
1,2,12,16,36
1,2,12,17,36
1,2,12,18,38
1,2,12,19,36
1,2,12,20,38
1,2,12,21,36
1,2,12,22,40
1,2,12,23,46
1,2,12,24,38
1,2,12,25,34
1,2,12,26,40
1,2,12,27,32
1,2,12,28,36
1,2,12,29,38
1,2,12,30,38
1,2,12,31,36
1,2,12,32,40
1,2,12,33,38
1,2,12,34,40
1,2,12,35,38
1,2,12,36,36
1,2,12,37,40
1,2,12,38,36
1,2,12,39,34
1,2,12,40,36
1,2,12,41,34
1,2,12,42,34
1,2,12,43,38
1,2,12,44,66
1,2,12,45,36
1,2,12,46,34
1,2,12,47,38
1,2,12,48,40
1,2,12,49,38
1,2,12,50,40
1,2,12,51,42
1,2,12,52,46
1,2,12,53,40
1,2,12,54,36
1,2,12,55,38
1,2,12,56,36
1,2,12,57,36
1,2,12,58,38
1,2,12,59,36
1,2,12,60,38
1,2,12,61,38
1,2,12,62,38
1,2,12,63,38
1,2,13,0,36
1,2,13,1,36
1,2,13,2,36
1,2,13,3,38
1,2,13,4,34
1,2,13,5,34
1,2,13,6,36
1,2,13,7,32
1,2,13,8,36
1,2,13,9,36
1,2,13,10,38
1,2,13,11,36
1,2,13,12,36
1,2,13,13,38
1,2,13,14,36
1,2,13,15,38
1,2,13,16,36
1,2,13,17,36
1,2,13,18,36
1,2,13,19,36
1,2,13,20,36
1,2,13,21,34
1,2,13,22,32
1,2,13,23,36
1,2,13,24,38
1,2,13,25,34
1,2,13,26,40
1,2,13,27,36
1,2,13,28,36
1,2,13,29,36
1,2,13,30,36
1,2,13,31,36
1,2,13,32,42
1,2,13,33,34
1,2,13,34,38
1,2,13,35,36
1,2,13,36,38
1,2,13,37,32
1,2,13,38,34
1,2,13,39,36
1,2,13,40,40
1,2,13,41,34
1,2,13,42,36
1,2,13,43,38
1,2,13,44,40
1,2,13,45,36
1,2,13,46,34
1,2,13,47,38
1,2,13,48,40
1,2,13,49,38
1,2,13,50,34
1,2,13,51,36
1,2,13,52,34
1,2,13,53,34
1,2,13,54,38
1,2,13,55,34
1,2,13,56,38
1,2,13,57,40
1,2,13,58,38
1,2,13,59,34
1,2,13,60,38
1,2,13,61,34
1,2,13,62,42
1,2,13,63,36
1,2,14,0,42
1,2,14,1,36
1,2,14,2,38
1,2,14,3,36
1,2,14,4,42
1,2,14,5,36
1,2,14,6,40
1,2,14,7,36
1,2,14,8,38
1,2,14,9,34
1,2,14,10,32
1,2,14,11,36
1,2,14,12,40
1,2,14,13,42
1,2,14,14,36
1,2,14,15,36
1,2,14,16,36
1,2,14,17,38
1,2,14,18,38
1,2,14,19,38
1,2,14,20,36
1,2,14,21,38
1,2,14,22,36
1,2,14,23,36
1,2,14,24,40
1,2,14,25,36
1,2,14,26,38
1,2,14,27,36
1,2,14,28,36
1,2,14,29,38
1,2,14,30,38
1,2,14,31,34
1,2,14,32,38
1,2,14,33,40
1,2,14,34,38
1,2,14,35,38
1,2,14,36,40
1,2,14,37,36
1,2,14,38,36
1,2,14,39,76
1,2,14,40,36
1,2,14,41,36
1,2,14,42,38
1,2,14,43,70
1,2,14,44,70
1,2,14,45,68
1,2,14,46,38
1,2,14,47,40
1,2,14,48,38
1,2,14,49,34
1,2,14,50,36
1,2,14,51,36
1,2,14,52,34
1,2,14,53,38
1,2,14,54,36
1,2,14,55,38
1,2,14,56,38
1,2,14,57,34
1,2,14,58,50
1,2,14,59,38
1,2,14,60,38
1,2,14,61,38
1,2,14,62,36
1,2,14,63,36
1,2,15,0,38
1,2,15,1,38
1,2,15,2,36
1,2,15,3,36
1,2,15,4,36
1,2,15,5,38
1,2,15,6,38
1,2,15,7,38
1,2,15,8,36
1,2,15,9,40
1,2,15,10,38
1,2,15,11,36
1,2,15,12,38
1,2,15,13,40
1,2,15,14,36
1,2,15,15,36
1,2,15,16,36
1,2,15,17,34
1,2,15,18,38
1,2,15,19,38
1,2,15,20,34
1,2,15,21,34
1,2,15,22,36
1,2,15,23,40
1,2,15,24,40
1,2,15,25,36
1,2,15,26,40
1,2,15,27,34
1,2,15,28,36
1,2,15,29,40
1,2,15,30,32
1,2,15,31,36
1,2,15,32,36
1,2,15,33,36
1,2,15,34,42
1,2,15,35,36
1,2,15,36,40
1,2,15,37,36
1,2,15,38,34
1,2,15,39,38
1,2,15,40,36
1,2,15,41,38
1,2,15,42,38
1,2,15,43,34
1,2,15,44,36
1,2,15,45,38
1,2,15,46,38
1,2,15,47,36
1,2,15,48,40
1,2,15,49,38
1,2,15,50,34
1,2,15,51,38
1,2,15,52,36
1,2,15,53,38
1,2,15,54,36
1,2,15,55,36
1,2,15,56,36
1,2,15,57,38
1,2,15,58,34
1,2,15,59,36
1,2,15,60,38
1,2,15,61,38
1,2,15,62,38
1,2,15,63,40
1,2,16,0,36
1,2,16,1,40
1,2,16,2,38
1,2,16,3,38
1,2,16,4,40
1,2,16,5,38
1,2,16,6,38
1,2,16,7,38
1,2,16,8,38
1,2,16,9,40
1,2,16,10,38
1,2,16,11,36
1,2,16,12,38
1,2,16,13,36
1,2,16,14,36
1,2,16,15,38
1,2,16,16,38
1,2,16,17,40
1,2,16,18,34
1,2,16,19,36
1,2,16,20,36
1,2,16,21,38
1,2,16,22,40
1,2,16,23,38
1,2,16,24,38
1,2,16,25,36
1,2,16,26,38
1,2,16,27,40
1,2,16,28,34
1,2,16,29,36
1,2,16,30,38
1,2,16,31,38
1,2,16,32,42
1,2,16,33,40
1,2,16,34,38
1,2,16,35,36
1,2,16,36,38
1,2,16,37,36
1,2,16,38,36
1,2,16,39,36
1,2,16,40,38
1,2,16,41,32
1,2,16,42,34
1,2,16,43,38
1,2,16,44,34
1,2,16,45,40
1,2,16,46,36
1,2,16,47,40
1,2,16,48,40
1,2,16,49,36
1,2,16,50,36
1,2,16,51,42
1,2,16,52,40
1,2,16,53,36
1,2,16,54,34
1,2,16,55,40
1,2,16,56,38
1,2,16,57,36
1,2,16,58,36
1,2,16,59,40
1,2,16,60,36
1,2,16,61,36
1,2,16,62,36
1,2,16,63,40
1,2,17,0,36
1,2,17,1,40
1,2,17,2,36
1,2,17,3,38
1,2,17,4,38
1,2,17,5,36
1,2,17,6,34
1,2,17,7,38
1,2,17,8,36
1,2,17,9,38
1,2,17,10,42
1,2,17,11,36
1,2,17,12,36
1,2,17,13,38
1,2,17,14,32
1,2,17,15,36
1,2,17,16,36
1,2,17,17,38
1,2,17,18,40
1,2,17,19,34
1,2,17,20,40
1,2,17,21,36
1,2,17,22,34
1,2,17,23,42
1,2,17,24,34
1,2,17,25,38
1,2,17,26,32
1,2,17,27,36
1,2,17,28,36
1,2,17,29,34
1,2,17,30,38
1,2,17,31,40
1,2,17,32,32
1,2,17,33,34
1,2,17,34,40
1,2,17,35,36
1,2,17,36,38
1,2,17,37,34
1,2,17,38,36
1,2,17,39,36
1,2,17,40,38
1,2,17,41,34
1,2,17,42,34
1,2,17,43,38
1,2,17,44,36
1,2,17,45,32
1,2,17,46,40
1,2,17,47,38
1,2,17,48,46
1,2,17,49,36
1,2,17,50,38
1,2,17,51,36
1,2,17,52,38
1,2,17,53,36
1,2,17,54,36
1,2,17,55,36
1,2,17,56,36
1,2,17,57,38
1,2,17,58,32
1,2,17,59,34
1,2,17,60,36
1,2,17,61,36
1,2,17,62,34
1,2,17,63,36
1,2,18,0,36
1,2,18,1,38
1,2,18,2,40
1,2,18,3,38
1,2,18,4,36
1,2,18,5,40
1,2,18,6,38
1,2,18,7,38
1,2,18,8,38
1,2,18,9,36
1,2,18,10,36
1,2,18,11,40
1,2,18,12,36
1,2,18,13,38
1,2,18,14,36
1,2,18,15,36
1,2,18,16,38
1,2,18,17,38
1,2,18,18,34
1,2,18,19,36
1,2,18,20,36
1,2,18,21,34
1,2,18,22,34
1,2,18,23,40
1,2,18,24,38
1,2,18,25,36
1,2,18,26,38
1,2,18,27,38
1,2,18,28,38
1,2,18,29,34
1,2,18,30,36
1,2,18,31,38
1,2,18,32,38
1,2,18,33,36
1,2,18,34,38
1,2,18,35,36
1,2,18,36,38
1,2,18,37,38
1,2,18,38,36
1,2,18,39,40
1,2,18,40,38
1,2,18,41,36
1,2,18,42,36
1,2,18,43,36
1,2,18,44,38
1,2,18,45,40
1,2,18,46,40
1,2,18,47,40
1,2,18,48,38
1,2,18,49,34
1,2,18,50,38
1,2,18,51,40
1,2,18,52,38
1,2,18,53,36
1,2,18,54,38
1,2,18,55,36
1,2,18,56,36
1,2,18,57,36
1,2,18,58,40
1,2,18,59,36
1,2,18,60,40
1,2,18,61,36
1,2,18,62,34
1,2,18,63,38
1,2,19,0,34
1,2,19,1,36
1,2,19,2,38
1,2,19,3,36
1,2,19,4,36
1,2,19,5,40
1,2,19,6,38
1,2,19,7,36
1,2,19,8,42
1,2,19,9,38
1,2,19,10,36
1,2,19,11,36
1,2,19,12,34
1,2,19,13,36
1,2,19,14,34
1,2,19,15,38
1,2,19,16,34
1,2,19,17,36
1,2,19,18,42
1,2,19,19,36
1,2,19,20,34
1,2,19,21,36
1,2,19,22,40
1,2,19,23,36
1,2,19,24,36
1,2,19,25,36
1,2,19,26,36
1,2,19,27,34
1,2,19,28,36
1,2,19,29,40
1,2,19,30,38
1,2,19,31,34
1,2,19,32,34
1,2,19,33,38
1,2,19,34,40
1,2,19,35,36
1,2,19,36,38
1,2,19,37,34
1,2,19,38,40
1,2,19,39,80
1,2,19,40,38
1,2,19,41,36
1,2,19,42,48
1,2,19,43,40
1,2,19,44,36
1,2,19,45,36
1,2,19,46,36
1,2,19,47,38
1,2,19,48,34
1,2,19,49,40
1,2,19,50,40
1,2,19,51,38
1,2,19,52,36
1,2,19,53,38
1,2,19,54,36
1,2,19,55,36
1,2,19,56,40
1,2,19,57,34
1,2,19,58,38
1,2,19,59,36
1,2,19,60,38
1,2,19,61,36
1,2,19,62,36
1,2,19,63,34
1,2,20,0,40
1,2,20,1,36
1,2,20,2,38
1,2,20,3,34
1,2,20,4,34
1,2,20,5,36
1,2,20,6,42
1,2,20,7,38
1,2,20,8,36
1,2,20,9,36
1,2,20,10,34
1,2,20,11,38
1,2,20,12,36
1,2,20,13,32
1,2,20,14,36
1,2,20,15,38
1,2,20,16,36
1,2,20,17,42
1,2,20,18,36
1,2,20,19,34
1,2,20,20,38
1,2,20,21,36
1,2,20,22,38
1,2,20,23,34
1,2,20,24,40
1,2,20,25,38
1,2,20,26,38
1,2,20,27,40
1,2,20,28,40
1,2,20,29,34
1,2,20,30,38
1,2,20,31,36
1,2,20,32,34
1,2,20,33,34
1,2,20,34,46
1,2,20,35,36
1,2,20,36,38
1,2,20,37,36
1,2,20,38,36
1,2,20,39,34
1,2,20,40,34
1,2,20,41,34
1,2,20,42,36
1,2,20,43,38
1,2,20,44,36
1,2,20,45,36
1,2,20,46,40
1,2,20,47,36
1,2,20,48,36
1,2,20,49,38
1,2,20,50,34
1,2,20,51,32
1,2,20,52,38
1,2,20,53,38
1,2,20,54,38
1,2,20,55,36
1,2,20,56,40
1,2,20,57,36
1,2,20,58,34
1,2,20,59,36
1,2,20,60,40
1,2,20,61,36
1,2,20,62,38
1,2,20,63,38
1,2,21,0,40
1,2,21,1,38
1,2,21,2,42
1,2,21,3,38
1,2,21,4,40
1,2,21,5,40
1,2,21,6,36
1,2,21,7,32
1,2,21,8,32
1,2,21,9,42
1,2,21,10,36
1,2,21,11,42
1,2,21,12,40
1,2,21,13,34
1,2,21,14,34
1,2,21,15,36
1,2,21,16,36
1,2,21,17,40
1,2,21,18,36
1,2,21,19,36
1,2,21,20,34
1,2,21,21,34
1,2,21,22,36
1,2,21,23,38
1,2,21,24,36
1,2,21,25,38
1,2,21,26,36
1,2,21,27,38
1,2,21,28,36
1,2,21,29,36
1,2,21,30,38
1,2,21,31,36
1,2,21,32,40
1,2,21,33,36
1,2,21,34,36
1,2,21,35,38
1,2,21,36,36
1,2,21,37,34
1,2,21,38,40
1,2,21,39,40
1,2,21,40,36
1,2,21,41,38
1,2,21,42,40
1,2,21,43,34
1,2,21,44,36
1,2,21,45,36
1,2,21,46,34
1,2,21,47,34
1,2,21,48,34
1,2,21,49,34
1,2,21,50,40
1,2,21,51,40
1,2,21,52,36
1,2,21,53,36
1,2,21,54,36
1,2,21,55,38
1,2,21,56,36
1,2,21,57,36
1,2,21,58,38
1,2,21,59,38
1,2,21,60,36
1,2,21,61,34
1,2,21,62,36
1,2,21,63,36
1,2,22,0,36
1,2,22,1,34
1,2,22,2,40
1,2,22,3,36
1,2,22,4,36
1,2,22,5,38
1,2,22,6,34
1,2,22,7,40
1,2,22,8,36
1,2,22,9,36
1,2,22,10,36
1,2,22,11,34
1,2,22,12,36
1,2,22,13,38
1,2,22,14,40
1,2,22,15,42
1,2,22,16,34
1,2,22,17,36
1,2,22,18,36
1,2,22,19,36
1,2,22,20,36
1,2,22,21,40
1,2,22,22,36
1,2,22,23,36
1,2,22,24,40
1,2,22,25,38
1,2,22,26,38
1,2,22,27,32
1,2,22,28,40
